,Track,Album Name,Artist,Release Date,ISRC,All Time Rank,Track Score,Spotify Streams,Spotify Playlist Count,Spotify Playlist Reach,Spotify Popularity,YouTube Views,YouTube Likes,TikTok Posts,TikTok Likes,TikTok Views,YouTube Playlist Reach,Apple Music Playlist Count,AirPlay Spins,SiriusXM Spins,Deezer Playlist Count,Deezer Playlist Reach,Amazon Playlist Count,Pandora Streams,Pandora Track Stations,Soundcloud Streams,Shazam Counts,TIDAL Popularity,Explicit Track,title_artist_id,isrc_track_id,spotify_track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
2794,Maquillaje,Maquillaje - Single,Renn,1/10/2024,QZZ662405291,"2,776",26.6,"71,320,813","6,751","23,980,309",76.0,"42,538,475","287,894",,"760,808","7,603,158","22,607,618",5.0,"1,952",,17.0,"817,857",13.0,"32,907",116,,"428,764",,1,1eMXh9WqMtnmeyZnig2NUA,,1eMXh9WqMtnmeyZnig2NUA,0.716,0.723,10.0,-4.202,1.0,0.0636,0.0537,0.00769,0.109,0.826,170.031,audio_features,1eMXh9WqMtnmeyZnig2NUA,spotify:track:1eMXh9WqMtnmeyZnig2NUA,https://api.spotify.com/v1/tracks/1eMXh9WqMtnmeyZnig2NUA,https://api.spotify.com/v1/audio-analysis/1eMXh9WqMtnmeyZnig2NUA,286284.0,4.0
2795,Shiver,Shiver,John Summit,2/14/2024,USUG12401003,"2,788",26.6,"30,048,265","7,304","26,556,055",,"5,098,200","65,463",,,,"50,446,943",26.0,"12,133",50,12.0,"281,673",55.0,"1,813,290",438,"1,276,726","268,143",,0,32VIrOsJmwvqRm4rWFBCsi,,32VIrOsJmwvqRm4rWFBCsi,0.539,0.92,4.0,-4.729,0.0,0.0341,0.00158,6.82e-05,0.16,0.0565,126.999,audio_features,32VIrOsJmwvqRm4rWFBCsi,spotify:track:32VIrOsJmwvqRm4rWFBCsi,https://api.spotify.com/v1/tracks/32VIrOsJmwvqRm4rWFBCsi,https://api.spotify.com/v1/audio-analysis/32VIrOsJmwvqRm4rWFBCsi,234331.0,4.0
2796,Novidade na ï¿½ï¿,Novidade na ï¿½ï¿,Mc Livinho,6/23/2023,BCDMP2300045,"2,794",26.6,"191,234,818","26,907","12,302,377",64.0,"67,753,459","593,702",,,,"95,148,914",14.0,"2,970",,21.0,"311,304",6.0,,,,"242,735",,1,,2uhw2oYbugGJbn10wipNX5,2uhw2oYbugGJbn10wipNX5,0.625,0.34,5.0,-12.004,1.0,0.0873,0.763,4.99e-05,0.354,0.36,130.231,audio_features,2uhw2oYbugGJbn10wipNX5,spotify:track:2uhw2oYbugGJbn10wipNX5,https://api.spotify.com/v1/tracks/2uhw2oYbugGJbn10wipNX5,https://api.spotify.com/v1/audio-analysis/2uhw2oYbugGJbn10wipNX5,120014.0,4.0
2797,Coming for You (feat. A1 x J1),Coming for You (feat. A1 x J1),SwitchOTR,10/29/2021,GBARL2101712,"2,786",26.6,"169,896,142","75,491","4,711,796",56.0,"75,289,061","945,215","897,591","130,156,421","1,737,382,885","40,640,524",13.0,"7,525",,9.0,"30,030",4.0,,,,"1,055,110",,1,1xIqDFx3KdByBnKMlTECcM,,1xIqDFx3KdByBnKMlTECcM,0.813,0.481,1.0,-6.71,1.0,0.231,0.217,0.0,0.0931,0.842,140.122,audio_features,1xIqDFx3KdByBnKMlTECcM,spotify:track:1xIqDFx3KdByBnKMlTECcM,https://api.spotify.com/v1/tracks/1xIqDFx3KdByBnKMlTECcM,https://api.spotify.com/v1/audio-analysis/1xIqDFx3KdByBnKMlTECcM,178286.0,4.0
2798,Toxic Pony,Toxic Pony (feat. Britney Spears & Ginuwine),ALTï¿½ï,1/21/2022,USRC12200203,"2,783",26.6,"103,232,015","33,577","15,250,725",60.0,"9,695,261","155,015","2,254,200","271,083,554","2,866,098,547",,13.0,"23,216",73,6.0,"35,415",6.0,"6,187,775","3,305",,"575,418",,0,6QHXcb0eFwOKZOZ9bOFmxm,,6QHXcb0eFwOKZOZ9bOFmxm,0.775,0.652,0.0,-9.906,1.0,0.152,0.00757,0.000598,0.105,0.922,143.08,audio_features,6QHXcb0eFwOKZOZ9bOFmxm,spotify:track:6QHXcb0eFwOKZOZ9bOFmxm,https://api.spotify.com/v1/tracks/6QHXcb0eFwOKZOZ9bOFmxm,https://api.spotify.com/v1/audio-analysis/6QHXcb0eFwOKZOZ9bOFmxm,198042.0,4.0
2799,Grey,Grey - Single,Yung Filly,1/26/2024,GBAHT2400033,"2,780",26.6,"48,858,795","9,713","6,487,656",,"14,953,162","318,976",,"679,900","7,540,800","70,543,438",18.0,"2,166",,10.0,"89,729",1.0,,,"1,459,822","215,596",,0,4Fuf1v4kPQ6RIvEGlUfvaq,,4Fuf1v4kPQ6RIvEGlUfvaq,0.681,0.836,5.0,-3.325,0.0,0.0625,0.278,2.42e-06,0.0718,0.891,93.893,audio_features,4Fuf1v4kPQ6RIvEGlUfvaq,spotify:track:4Fuf1v4kPQ6RIvEGlUfvaq,https://api.spotify.com/v1/tracks/4Fuf1v4kPQ6RIvEGlUfvaq,https://api.spotify.com/v1/audio-analysis/4Fuf1v4kPQ6RIvEGlUfvaq,169051.0,4.0
2800,Aquï¿½ï¿½ A,Aquï¿½ï¿½ A,Christian Nodal,7/10/2020,MXUM72006101,"2,791",26.6,"423,313,161","33,148","12,012,992",66.0,"597,262,135","2,506,019","18,138","2,257,511","35,488,227","19,729,407",17.0,"6,932",341,15.0,"694,760",21.0,"47,114,049","7,626",,"902,218",,0,5J1KjocWkRMFitD3WiwP52,,5J1KjocWkRMFitD3WiwP52,0.348,0.197,7.0,-19.793,1.0,0.141,0.85,0.000538,0.948,0.428,143.353,audio_features,5J1KjocWkRMFitD3WiwP52,spotify:track:5J1KjocWkRMFitD3WiwP52,https://api.spotify.com/v1/tracks/5J1KjocWkRMFitD3WiwP52,https://api.spotify.com/v1/audio-analysis/5J1KjocWkRMFitD3WiwP52,286467.0,3.0
2801,Whistle,Pioneer The Album (Vol.13),Flo Rida,9/27/2010,USAT21201745,"2,784",26.6,"814,272,136","180,832","45,770,125",72.0,"731,556,941","4,447,478","81,387","30,075,991","257,784,004","145,428,852",35.0,647,35,31.0,"288,330",9.0,"504,389,796","708,969",,"9,104,370",,0,3bC1ahPIYt1btJzSSEyyrF,,3bC1ahPIYt1btJzSSEyyrF,0.747,0.937,0.0,-5.746,1.0,0.0453,0.0208,0.0,0.29,0.739,103.976,audio_features,3bC1ahPIYt1btJzSSEyyrF,spotify:track:3bC1ahPIYt1btJzSSEyyrF,https://api.spotify.com/v1/tracks/3bC1ahPIYt1btJzSSEyyrF,https://api.spotify.com/v1/audio-analysis/3bC1ahPIYt1btJzSSEyyrF,224653.0,4.0
2802,Ceux qu'on ï¿½ï¿½,Ceux qu'on ï¿½ï¿½tait - Si,Pierre Garnier,2/7/2024,FRZ052400042,"2,793",26.6,"50,498,801","2,884","6,002,529",70.0,"27,905,696","361,990",,,,"91,399,340",30.0,"22,697",,40.0,"17,971,354",13.0,,,,"442,987",,0,,57InPX86dWSiQexyA7xx5i,57InPX86dWSiQexyA7xx5i,0.541,0.533,1.0,-8.362,1.0,0.0364,0.639,0.0,0.258,0.122,143.847,audio_features,57InPX86dWSiQexyA7xx5i,spotify:track:57InPX86dWSiQexyA7xx5i,https://api.spotify.com/v1/tracks/57InPX86dWSiQexyA7xx5i,https://api.spotify.com/v1/audio-analysis/57InPX86dWSiQexyA7xx5i,174427.0,4.0
2803,Apaga El Cel,Apaga El Cel,Calle 24,12/22/2023,USDXS2304292,"2,778",26.6,"145,975,016","6,115","16,399,686",82.0,"54,043,783","310,905",,,,"1,098,765,819",4.0,,,5.0,"1,265,523",8.0,,,,"326,991",,0,1sXr6moCwVxwKEgSPxhVvF,,1sXr6moCwVxwKEgSPxhVvF,0.744,0.842,10.0,-6.576,0.0,0.0358,0.101,2.43e-06,0.148,0.814,125.258,audio_features,1sXr6moCwVxwKEgSPxhVvF,spotify:track:1sXr6moCwVxwKEgSPxhVvF,https://api.spotify.com/v1/tracks/1sXr6moCwVxwKEgSPxhVvF,https://api.spotify.com/v1/audio-analysis/1sXr6moCwVxwKEgSPxhVvF,170832.0,3.0
2804,ýýýýýýýýýýýýýýýýýý - ýýýý ýýýýýýýý ýýýýýýýý ýýýýýý,ýýýýýýýýýýýýýýýýýý (ýýýý ýýýýýýýý ýýýýýýýý ýýýýýý),Ahmed Saad,6/20/2023,FRX872398704,"2,781",26.6,"20,588,020","3,465","1,820,609",58.0,"179,178,650","649,493","133,700","9,283,133","274,048,028","27,579,261",6.0,"1,323",,3.0,"29,136",,,,,"161,826",,0,,3ilp9U50Ak4CKkS7jdCY4L,3ilp9U50Ak4CKkS7jdCY4L,0.85,0.8,11.0,-3.873,1.0,0.041,0.0688,0.0,0.149,0.846,119.985,audio_features,3ilp9U50Ak4CKkS7jdCY4L,spotify:track:3ilp9U50Ak4CKkS7jdCY4L,https://api.spotify.com/v1/tracks/3ilp9U50Ak4CKkS7jdCY4L,https://api.spotify.com/v1/audio-analysis/3ilp9U50Ak4CKkS7jdCY4L,170000.0,4.0
2805,Leave Me Alone,Leave Me Alone,Flipp Dinero,3/14/2018,QMKSC1800039,"2,782",26.6,"651,863,663","122,266","17,925,064",62.0,"364,860,562","3,465,425","137,815","50,621,671","318,020,837","133,910,430",38.0,"34,933",223,10.0,"12,666",1.0,"163,918,855","129,261",,"3,263,766",,1,6V7g6qM8wheMivMWrzbPTM,,6V7g6qM8wheMivMWrzbPTM,0.792,0.743,7.0,-2.806,1.0,0.0851,0.107,0.0,0.183,0.742,150.024,audio_features,6V7g6qM8wheMivMWrzbPTM,spotify:track:6V7g6qM8wheMivMWrzbPTM,https://api.spotify.com/v1/tracks/6V7g6qM8wheMivMWrzbPTM,https://api.spotify.com/v1/audio-analysis/6V7g6qM8wheMivMWrzbPTM,195637.0,4.0
2806,LATTE (feat. Maria Becerra),The Academy: Segunda Misiï¿½,The Academy: Segunda Misiï¿½,3/28/2024,USWL12400693,"2,806",26.5,"25,813,787","3,297","10,885,827",68.0,"27,340,680","205,074",,,,"10,030,985",1.0,477,,,,1.0,"95,858",48,,"59,027",,1,7irTyPzSyqSbeUXbYsTR5j,,7irTyPzSyqSbeUXbYsTR5j,0.756,0.545,6.0,-6.12,0.0,0.153,0.102,3.38e-06,0.379,0.543,82.104,audio_features,7irTyPzSyqSbeUXbYsTR5j,spotify:track:7irTyPzSyqSbeUXbYsTR5j,https://api.spotify.com/v1/tracks/7irTyPzSyqSbeUXbYsTR5j,https://api.spotify.com/v1/audio-analysis/7irTyPzSyqSbeUXbYsTR5j,260534.0,4.0
2807,Rolling in the Deep - Acapella,Rolling In The Deep,Adele,1/16/2011,GBBKS1000427,"2,800",26.5,"11,170,019","1,580","217,023",36.0,"2,522,903,197","13,159,087",,,,"2,055,207,182",,"349,469",,1.0,208,,,,,,,0,79KIzMvPpK5eIFMcCtLOGk,,79KIzMvPpK5eIFMcCtLOGk,0.616,0.241,2.0,-11.637,0.0,0.086,0.976,0.0,0.32,0.351,122.916,audio_features,79KIzMvPpK5eIFMcCtLOGk,spotify:track:79KIzMvPpK5eIFMcCtLOGk,https://api.spotify.com/v1/tracks/79KIzMvPpK5eIFMcCtLOGk,https://api.spotify.com/v1/audio-analysis/79KIzMvPpK5eIFMcCtLOGk,190033.0,4.0
2808,In My Head,In My Head,Lil Tjay,4/1/2022,USSM12202421,"2,804",26.5,"237,061,046","82,335","8,632,456",63.0,"47,378,172","923,407",374,"356,522","3,442,700","341,463,881",13.0,"13,487",652,14.0,"94,957",18.0,"12,629,283","6,451",,"665,891",,1,1HvTxgCj0mTzQlEo0zLvFb,,1HvTxgCj0mTzQlEo0zLvFb,0.684,0.545,1.0,-6.885,1.0,0.121,0.159,0.0,0.102,0.407,143.049,audio_features,1HvTxgCj0mTzQlEo0zLvFb,spotify:track:1HvTxgCj0mTzQlEo0zLvFb,https://api.spotify.com/v1/tracks/1HvTxgCj0mTzQlEo0zLvFb,https://api.spotify.com/v1/audio-analysis/1HvTxgCj0mTzQlEo0zLvFb,135264.0,4.0
2809,Plan A,Plan A,Paulo Londra,3/23/2022,USWL12200224,"2,808",26.5,"275,416,061","45,154","6,010,438",58.0,"237,452,601","5,966,974","50,200","38,034,415","356,327,284","183,244,953",17.0,"12,401",66,13.0,"69,057",19.0,"127,152",284,,"243,094",,0,3DmQvbSuwGoDJkDm369GEz,,3DmQvbSuwGoDJkDm369GEz,0.586,0.849,0.0,-4.923,1.0,0.0445,0.0621,0.0,0.0809,0.534,173.938,audio_features,3DmQvbSuwGoDJkDm369GEz,spotify:track:3DmQvbSuwGoDJkDm369GEz,https://api.spotify.com/v1/tracks/3DmQvbSuwGoDJkDm369GEz,https://api.spotify.com/v1/audio-analysis/3DmQvbSuwGoDJkDm369GEz,178200.0,4.0
2810,GoodSin,Avana - EP,Olivetheboy,4/21/2023,TCAGY2352982,"2,802",26.5,"9,513,971","1,470","136,347",,"17,460,383","97,768","1,626,005","17,984,432","262,199,462",,5.0,"1,405",,,,,,,,,,1,6JTpnAzRctuyc6qhUimpMW,,6JTpnAzRctuyc6qhUimpMW,0.841,0.744,8.0,-7.615,1.0,0.048,0.272,0.0169,0.0796,0.735,104.029,audio_features,6JTpnAzRctuyc6qhUimpMW,spotify:track:6JTpnAzRctuyc6qhUimpMW,https://api.spotify.com/v1/tracks/6JTpnAzRctuyc6qhUimpMW,https://api.spotify.com/v1/audio-analysis/6JTpnAzRctuyc6qhUimpMW,140340.0,4.0
2811,Thrift Shop (feat. Wanz),The Heist,Macklemore & Ryan Lewis,10/9/2012,GMM881200022,"2,795",26.5,"1,226,381,432","8,351","1,645,328",46.0,"1,905,103,664","13,003,790",,,,"340,316,264",41.0,"37,641",112,1.0,697,,,,,"26,117,729",,0,6CjtS2JZH9RkDz5UVInsa9,,6CjtS2JZH9RkDz5UVInsa9,0.781,0.526,6.0,-6.986,0.0,0.293,0.0633,0.0,0.0457,0.665,94.993,audio_features,6CjtS2JZH9RkDz5UVInsa9,spotify:track:6CjtS2JZH9RkDz5UVInsa9,https://api.spotify.com/v1/tracks/6CjtS2JZH9RkDz5UVInsa9,https://api.spotify.com/v1/audio-analysis/6CjtS2JZH9RkDz5UVInsa9,235613.0,4.0
2812,River,River,Bishop Briggs,1/22/2016,TCACL1648391,"2,805",26.5,"547,304,707","93,449","17,009,946",68.0,"566,895,107","8,058,632","2,927,089","432,649,655","4,144,883,692","56,048,945",48.0,"23,803",23,11.0,"5,595",14.0,"136,527,961","114,975",,"4,876,569",,0,3mRLHiSHYtC8Hk7bzZdUs1,,3mRLHiSHYtC8Hk7bzZdUs1,0.733,0.477,2.0,-6.737,0.0,0.0647,0.304,2.76e-06,0.0579,0.547,62.507,audio_features,3mRLHiSHYtC8Hk7bzZdUs1,spotify:track:3mRLHiSHYtC8Hk7bzZdUs1,https://api.spotify.com/v1/tracks/3mRLHiSHYtC8Hk7bzZdUs1,https://api.spotify.com/v1/audio-analysis/3mRLHiSHYtC8Hk7bzZdUs1,216133.0,4.0
2813,Dil Diyan Gallan,Tiger Zinda Hai (Original),Atif Aslam,12/12/2017,INY091700035,"2,801",26.5,"204,127,666","20,958","11,366,583",65.0,"1,326,806,818","7,661,864","169,700","3,586,828","60,784,930","27,572,059",16.0,"2,497",,1.0,927,1.0,761,,,"565,775",,0,0FBQ4NrrHUbR9kus7rzrOj,,0FBQ4NrrHUbR9kus7rzrOj,0.717,0.64,2.0,-8.726,1.0,0.025,0.565,0.00139,0.127,0.485,105.021,audio_features,0FBQ4NrrHUbR9kus7rzrOj,spotify:track:0FBQ4NrrHUbR9kus7rzrOj,https://api.spotify.com/v1/tracks/0FBQ4NrrHUbR9kus7rzrOj,https://api.spotify.com/v1/audio-analysis/0FBQ4NrrHUbR9kus7rzrOj,260537.0,4.0
2814,Little Bit of Love,Little Bit of Love,Tom Grennan,1/8/2021,GBARL2001197,"2,810",26.5,"389,164,529","60,436","21,604,450",62.0,"96,711,789","597,354","22,228","9,869,894","82,984,646","22,709,518",75.0,"249,186",56,37.0,"212,978",11.0,"1,555,422",711,"3,087,711","3,654,247",,0,3Iba59sFmGhQ4kbCY5L8AX,,3Iba59sFmGhQ4kbCY5L8AX,0.689,0.706,1.0,-4.48,0.0,0.0312,0.0833,0.0,0.105,0.623,106.52,audio_features,3Iba59sFmGhQ4kbCY5L8AX,spotify:track:3Iba59sFmGhQ4kbCY5L8AX,https://api.spotify.com/v1/tracks/3Iba59sFmGhQ4kbCY5L8AX,https://api.spotify.com/v1/audio-analysis/3Iba59sFmGhQ4kbCY5L8AX,226268.0,4.0
2815,I Knew You Were Trouble.,I Knew You Were Trouble.,Taylor Swift,1/1/2012,USCJY1231039,"2,809",26.5,"839,642,356","110,606","35,486,997",72.0,"545,463,966","4,002,306","762,018","5,417,399","48,882,930","150,833,941",62.0,"3,816",42,18.0,"105,709",19.0,"653,492,761","731,107","836,565","9,583,929",,0,6FB3v4YcR57y4tXFcdxI1E,,6FB3v4YcR57y4tXFcdxI1E,0.622,0.469,3.0,-6.798,0.0,0.0363,0.00454,2.25e-06,0.0335,0.679,77.019,audio_features,6FB3v4YcR57y4tXFcdxI1E,spotify:track:6FB3v4YcR57y4tXFcdxI1E,https://api.spotify.com/v1/tracks/6FB3v4YcR57y4tXFcdxI1E,https://api.spotify.com/v1/audio-analysis/6FB3v4YcR57y4tXFcdxI1E,219720.0,4.0
2816,Fresh Out The Slammer,THE TORTURED POETS DEPARTMENT,Taylor Swift,4/18/2024,USUG12401034,"2,811",26.5,"105,424,914","2,473","7,785,632",,"7,227,379","113,318",,"348,700","2,500,000",,12.0,241,,3.0,"52,518",41.0,"1,332,898",721,,"21,372",,0,7IWcDWOfiooH5hRs9XOVYz,,7IWcDWOfiooH5hRs9XOVYz,0.33,0.483,9.0,-9.394,1.0,0.0399,0.624,0.0,0.111,0.34,87.115,audio_features,7IWcDWOfiooH5hRs9XOVYz,spotify:track:7IWcDWOfiooH5hRs9XOVYz,https://api.spotify.com/v1/tracks/7IWcDWOfiooH5hRs9XOVYz,https://api.spotify.com/v1/audio-analysis/7IWcDWOfiooH5hRs9XOVYz,210789.0,4.0
2817,The Real Slim Shady,The Source Hip-Hop Hits Vol. 4,Eminem,1/1/2000,USIR10000448,"2,796",26.5,"1,798,020,679","352,947","75,283,550",81.0,"961,666,231","7,927,293","74,682","86,740,640","771,015,965","568,968,886",93.0,"70,311",82,68.0,"2,765,272",46.0,"508,575,450","1,263,577","1,131,521","6,637,985",,1,3yfqSUWxFvZELEM4PmlwIR,,3yfqSUWxFvZELEM4PmlwIR,0.949,0.661,5.0,-4.244,0.0,0.0572,0.0302,0.0,0.0454,0.76,104.504,audio_features,3yfqSUWxFvZELEM4PmlwIR,spotify:track:3yfqSUWxFvZELEM4PmlwIR,https://api.spotify.com/v1/tracks/3yfqSUWxFvZELEM4PmlwIR,https://api.spotify.com/v1/audio-analysis/3yfqSUWxFvZELEM4PmlwIR,284200.0,4.0
2818,Left and Right (Charlie Puth) [feat. Jung Kook of BTS] - Sped Up Version,Left and Right (Charlie Puth) [feat. Jung Kook of BTS] [Sped Up Version],sped up nightcore,7/18/2022,USAT22210335,"2,807",26.5,"3,492,767",807,"484,998",27.0,"412,119,147","8,660,129","122,000","1,891,966","24,601,626","5,322,461,166",1.0,,,,,8.0,"8,844",,,,,0,4qY6XV17tyJdpAgo9JoCLA,,4qY6XV17tyJdpAgo9JoCLA,0.827,0.456,5.0,-9.246,1.0,0.0942,0.622,9.79e-05,0.109,0.689,114.269,audio_features,4qY6XV17tyJdpAgo9JoCLA,spotify:track:4qY6XV17tyJdpAgo9JoCLA,https://api.spotify.com/v1/tracks/4qY6XV17tyJdpAgo9JoCLA,https://api.spotify.com/v1/audio-analysis/4qY6XV17tyJdpAgo9JoCLA,135978.0,4.0
2819,Save Me,Save Me,Jelly Roll,6/25/2020,USZHR2000088,"2,799",26.5,"143,528,699","26,295","1,211,007",65.0,"395,691,039","3,870,422","115,695","13,408,126","184,322,890","442,453,830",2.0,"1,328",8,1.0,"2,482",,"89,016,137","161,227","5,123,723","795,577",,0,30LZU3ReFIndjHLfaahreM,,30LZU3ReFIndjHLfaahreM,0.564,0.612,0.0,-5.018,1.0,0.0248,0.382,0.0,0.11,0.146,83.03,audio_features,30LZU3ReFIndjHLfaahreM,spotify:track:30LZU3ReFIndjHLfaahreM,https://api.spotify.com/v1/tracks/30LZU3ReFIndjHLfaahreM,https://api.spotify.com/v1/audio-analysis/30LZU3ReFIndjHLfaahreM,237493.0,3.0
2820,ýýýýýý,ýýýýýý,SPRITE,4/29/2021,TH2DY2100061,"2,803",26.5,"9,126,545","2,349","139,340",41.0,"440,738,171","3,204,368","1,821,332","96,385,707","1,185,912,241","27,961,594",7.0,819,,,,,,,,"117,936",,1,,4tM3ygBuSy0QzB0ihYZQcf,4tM3ygBuSy0QzB0ihYZQcf,0.787,0.744,7.0,-4.783,0.0,0.0399,0.27,0.0,0.0623,0.877,144.083,audio_features,4tM3ygBuSy0QzB0ihYZQcf,spotify:track:4tM3ygBuSy0QzB0ihYZQcf,https://api.spotify.com/v1/tracks/4tM3ygBuSy0QzB0ihYZQcf,https://api.spotify.com/v1/audio-analysis/4tM3ygBuSy0QzB0ihYZQcf,205004.0,4.0
2821,Best For Me,Best For Me,Joyner Lucas,3/18/2024,QM4TX2423210,"2,798",26.5,"18,852,560","3,014","3,041,643",,"18,904,500","468,752",,"120,700","1,200,000","1,283,674",10.0,"5,873",3,6.0,"7,688",28.0,"8,477,163","1,522",,"208,479",,1,5t5tLsfuyOyyuXF96M4g2a,,5t5tLsfuyOyyuXF96M4g2a,0.733,0.583,1.0,-9.589,1.0,0.301,0.0891,0.0,0.138,0.282,147.921,audio_features,5t5tLsfuyOyyuXF96M4g2a,spotify:track:5t5tLsfuyOyyuXF96M4g2a,https://api.spotify.com/v1/tracks/5t5tLsfuyOyyuXF96M4g2a,https://api.spotify.com/v1/audio-analysis/5t5tLsfuyOyyuXF96M4g2a,238016.0,4.0
2822,Ni Me Debes Ni Te Debo,Colmillo De Leche,Carin Leon,5/19/2023,QZQMB2105022,"2,797",26.5,"168,963,270","9,329","6,528,413",52.0,"138,646,834","561,807","83,980","6,759,488","90,780,465","7,517,627",7.0,"6,941",7,6.0,"21,467",2.0,"7,647,073",808,"276,309","327,415",,0,1393rKYgZHNphZrdx1jWoN,,1393rKYgZHNphZrdx1jWoN,0.444,0.315,6.0,-7.112,1.0,0.0307,0.731,0.0,0.171,0.475,79.197,audio_features,1393rKYgZHNphZrdx1jWoN,spotify:track:1393rKYgZHNphZrdx1jWoN,https://api.spotify.com/v1/tracks/1393rKYgZHNphZrdx1jWoN,https://api.spotify.com/v1/audio-analysis/1393rKYgZHNphZrdx1jWoN,169896.0,3.0
2823,Ya No Vuelvas,Ya No Vuelvas,Luck Ra,8/9/2022,CLPP22200035,"2,816",26.4,"28,739,240","4,519","1,778,008",51.0,"378,611,518","826,925","43,939","2,316,894","26,531,589","4,172,329",,"1,411",,2.0,"6,728",,,,,,,0,0u6JsFiEEXb6kaF0oqyeFi,,0u6JsFiEEXb6kaF0oqyeFi,0.736,0.901,1.0,-4.575,1.0,0.0838,0.221,0.0,0.375,0.567,149.946,audio_features,0u6JsFiEEXb6kaF0oqyeFi,spotify:track:0u6JsFiEEXb6kaF0oqyeFi,https://api.spotify.com/v1/tracks/0u6JsFiEEXb6kaF0oqyeFi,https://api.spotify.com/v1/audio-analysis/0u6JsFiEEXb6kaF0oqyeFi,204000.0,4.0
2824,Scared To Be Lonely,Dua Lipa (Complete Edition),Martin Garrix,1/1/2015,NLM5S1600025,"2,815",26.4,"1,254,883,107","131,909","46,601,399",73.0,"995,579,933","7,131,931","121,770","12,363,862","113,741,661","221,491,507",133.0,"23,357",43,82.0,"710,034",40.0,"125,737,150","32,167",,"6,308,966",,0,3ebXMykcMXOcLeJ9xZ17XH,,3ebXMykcMXOcLeJ9xZ17XH,0.584,0.54,1.0,-7.786,0.0,0.0576,0.0895,0.0,0.261,0.195,137.972,audio_features,3ebXMykcMXOcLeJ9xZ17XH,spotify:track:3ebXMykcMXOcLeJ9xZ17XH,https://api.spotify.com/v1/tracks/3ebXMykcMXOcLeJ9xZ17XH,https://api.spotify.com/v1/audio-analysis/3ebXMykcMXOcLeJ9xZ17XH,220883.0,4.0
2825,Un Aï¿½,Un Aï¿½,Sebastian Yatra,1/18/2019,USUM71821048,"2,819",26.4,"573,290,850","44,972","20,961,958",67.0,"830,580,317","5,534,299","314,552","17,545,978","164,663,552","29,178,246",45.0,"14,266",248,36.0,"162,734",21.0,"23,140,285","8,362",,,,0,36KStm44i8gAqnQkm3PY9c,,36KStm44i8gAqnQkm3PY9c,0.701,0.296,4.0,-9.821,1.0,0.2,0.889,1.98e-06,0.279,0.964,102.101,audio_features,36KStm44i8gAqnQkm3PY9c,spotify:track:36KStm44i8gAqnQkm3PY9c,https://api.spotify.com/v1/tracks/36KStm44i8gAqnQkm3PY9c,https://api.spotify.com/v1/audio-analysis/36KStm44i8gAqnQkm3PY9c,199227.0,4.0
2826,21,THE GOAT,Polo G,5/15/2020,USQX92002597,"2,814",26.4,"500,766,243","134,529","11,500,707",67.0,"161,831,915","1,890,192","62,100","5,844,781","22,513,039","25,064,335",21.0,36,72,2.0,"9,498",2.0,"25,620,725","25,187",,"436,240",,1,3JKgcAa7r07ocVWcV8bS0H,,3JKgcAa7r07ocVWcV8bS0H,0.783,0.479,7.0,-10.646,1.0,0.541,0.149,0.0,0.101,0.533,176.027,audio_features,3JKgcAa7r07ocVWcV8bS0H,spotify:track:3JKgcAa7r07ocVWcV8bS0H,https://api.spotify.com/v1/tracks/3JKgcAa7r07ocVWcV8bS0H,https://api.spotify.com/v1/audio-analysis/3JKgcAa7r07ocVWcV8bS0H,163798.0,4.0
2827,I Gotta Feeling,The E.N.D. (The Energy Never Dies),Black Eyed Peas,1/1/2009,USUM70965169,"2,817",26.4,"1,423,655,688","306,620","108,479,481",76.0,"190,741,649","1,734,831","498,488","96,154,828","680,999,560",,281.0,"1,708",434,150.0,"2,704,374",86.0,"348,819,350","770,388",,"11,916,814",,0,2H1047e0oMSj10dgp7p2VG,,2H1047e0oMSj10dgp7p2VG,0.744,0.766,0.0,-6.375,1.0,0.0265,0.0873,0.0,0.509,0.61,127.966,audio_features,2H1047e0oMSj10dgp7p2VG,spotify:track:2H1047e0oMSj10dgp7p2VG,https://api.spotify.com/v1/tracks/2H1047e0oMSj10dgp7p2VG,https://api.spotify.com/v1/audio-analysis/2H1047e0oMSj10dgp7p2VG,289133.0,4.0
2828,NOSTYLIST,NO STYLIST,Destroy Lonely,8/12/2022,USLD91740130,"2,818",26.4,"100,973,437","55,772","4,769,511",63.0,"14,289,584","264,058","153,000","72,100,628","552,255,188",,8.0,511,34,,,1.0,"466,721",911,"10,092,692","443,594",,1,0MXemkrh7WpAfiafcGQwZO,,0MXemkrh7WpAfiafcGQwZO,0.567,0.773,11.0,-5.166,0.0,0.0775,0.0396,0.0,0.111,0.496,160.08,audio_features,0MXemkrh7WpAfiafcGQwZO,spotify:track:0MXemkrh7WpAfiafcGQwZO,https://api.spotify.com/v1/tracks/0MXemkrh7WpAfiafcGQwZO,https://api.spotify.com/v1/audio-analysis/0MXemkrh7WpAfiafcGQwZO,180000.0,4.0
